Date,Open,High,Low,Close,Adj Close,Volume
1992-02-13,2.0,2.09375,2.0,2.046875,1.6728074550628662,18506400
1992-02-14,2.0625,2.28125,2.0625,2.25,1.8388113975524902,3128000
1992-02-18,2.21875,2.28125,2.0625,2.0625,1.6855781078338623,2584800
1992-02-19,2.09375,2.15625,2.03125,2.15625,1.7621957063674927,2454400
1992-02-20,2.125,2.28125,2.125,2.21875,1.8132727146148682,1304000
1992-02-21,2.21875,2.28125,2.21875,2.28125,1.8643511533737183,616800
1992-02-24,2.21875,2.3125,2.21875,2.3125,1.8898900747299194,772800
1992-02-25,2.265625,2.3125,2.25,2.28125,1.8643511533737183,517600
1992-02-26,2.3125,2.34375,2.25,2.34375,1.9154298305511475,851200
1992-02-27,2.28125,2.4375,2.28125,2.40625,1.9665077924728394,555200
1992-02-28,2.4375,2.59375,2.375,2.53125,2.0686628818511963,1108800
1992-03-02,2.59375,2.609375,2.46875,2.5625,2.0942020416259766,873600
1992-03-03,2.546875,2.5625,2.4375,2.46875,2.017585277557373,512000
1992-03-04,2.46875,2.53125,2.4375,2.4375,1.9920451641082764,163200
1992-03-05,2.53125,2.53125,2.34375,2.34375,1.9154298305511475,707200
1992-03-06,2.390625,2.4375,2.34375,2.34375,1.9154298305511475,765600
1992-03-09,2.34375,2.4375,2.34375,2.390625,1.9537369012832642,766400
1992-03-10,2.34375,2.4375,2.34375,2.4375,1.9920451641082764,93600
1992-03-11,2.5,2.53125,2.4375,2.453125,2.0048165321350098,222400
1992-03-12,2.4375,2.53125,2.4375,2.4375,1.9920451641082764,89600
1992-03-13,2.4375,2.5625,2.4375,2.53125,2.0686628818511963,211200
1992-03-16,2.5,2.5625,2.5,2.5625,2.0942020416259766,94400
1992-03-17,2.46875,2.5625,2.46875,2.46875,2.017585277557373,150400
1992-03-18,2.46875,2.46875,2.46875,2.46875,2.017585277557373,52000
1992-03-19,2.5625,2.5625,2.4375,2.4375,1.9920451641082764,68800
1992-03-20,2.4375,2.53125,2.4375,2.53125,2.0686628818511963,124800
1992-03-23,2.4375,2.515625,2.4375,2.484375,2.03035569190979,314400
1992-03-24,2.46875,2.515625,2.4375,2.4375,1.9920451641082764,437600
1992-03-25,2.53125,2.53125,2.4375,2.46875,2.017585277557373,79200
1992-03-26,2.40625,2.421875,2.40625,2.40625,1.9665077924728394,47200
1992-03-27,2.5,2.5,2.4375,2.5,2.0431244373321533,79200
1992-03-30,2.4375,2.5,2.4375,2.46875,2.017585277557373,46400
1992-03-31,2.4375,2.5,2.4375,2.5,2.0431244373321533,107200
1992-04-01,2.4375,2.5,2.40625,2.4375,1.9920451641082764,356000
1992-04-02,2.5,2.5,2.4375,2.46875,2.017585277557373,51200
1992-04-03,2.4375,2.5,2.4375,2.46875,2.017585277557373,116800
1992-04-06,2.4375,2.5,2.4375,2.4375,1.9920451641082764,71200
1992-04-07,2.4375,2.5625,2.4375,2.5,2.0431244373321533,116000
1992-04-08,2.4375,2.5,2.4375,2.5,2.0431244373321533,247200
1992-04-09,2.4375,2.53125,2.4375,2.46875,2.017585277557373,36000
1992-04-10,2.46875,2.53125,2.46875,2.46875,2.017585277557373,87200
1992-04-13,2.46875,2.53125,2.46875,2.46875,2.017585277557373,16000
1992-04-14,2.53125,2.53125,2.46875,2.46875,2.017585277557373,25600
1992-04-15,2.46875,2.5,2.4375,2.4375,1.9920451641082764,84800
1992-04-16,2.46875,2.5,2.4375,2.4375,1.9920451641082764,62400
1992-04-20,2.40625,2.40625,2.375,2.375,1.944957971572876,59200
1992-04-21,2.375,2.375,2.375,2.375,1.944957971572876,7200
1992-04-22,2.375,2.46875,2.375,2.46875,2.021733045578003,7200
1992-04-23,2.375,2.421875,2.375,2.375,1.944957971572876,179200
1992-04-24,2.375,2.4375,2.34375,2.40625,1.9705495834350586,252800
1992-04-27,2.34375,2.4375,2.34375,2.34375,1.919366717338562,62400
1992-04-28,2.3125,2.34375,2.25,2.25,1.8425910472869873,99200
1992-04-29,2.34375,2.34375,2.25,2.28125,1.8681838512420654,552000
1992-04-30,2.34375,2.34375,2.25,2.25,1.8425910472869873,128000
1992-05-01,2.3125,2.3125,2.3125,2.3125,1.8937747478485107,6400
1992-05-04,2.25,2.3125,2.25,2.3125,1.8937747478485107,38400
1992-05-05,2.25,2.25,2.203125,2.25,1.8425910472869873,55200
1992-05-06,2.1875,2.25,2.1875,2.1875,1.791408658027649,461600
1992-05-07,2.1875,2.1875,2.125,2.125,1.740226149559021,28800
1992-05-08,2.125,2.25,2.125,2.15625,1.7658181190490723,551200
1992-05-11,2.15625,2.25,2.15625,2.25,1.8425910472869873,135200
1992-05-12,2.15625,2.34375,2.15625,2.21875,1.8169997930526733,291200
1992-05-13,2.3125,2.3125,2.234375,2.234375,1.8297960758209229,52800
1992-05-14,2.21875,2.234375,2.21875,2.21875,1.8169997930526733,326400
1992-05-15,2.21875,2.21875,2.21875,2.21875,1.8169997930526733,800
1992-05-18,2.21875,2.21875,2.21875,2.21875,1.8169997930526733,2400
1992-05-19,2.21875,2.21875,2.21875,2.21875,1.8169997930526733,27200
1992-05-20,2.1875,2.25,2.15625,2.15625,1.7658181190490723,62400
1992-05-21,2.15625,2.15625,2.03125,2.09375,1.7146332263946533,151200
1992-05-22,2.09375,2.09375,2.03125,2.0625,1.6890426874160767,77600
1992-05-26,1.9375,1.9375,1.75,1.921875,1.5738799571990967,1848800
1992-05-27,1.875,2.0,1.875,1.96875,1.6122674942016602,980000
1992-05-28,1.921875,2.0,1.84375,1.890625,1.5482885837554932,801600
1992-05-29,1.90625,1.90625,1.859375,1.875,1.5354927778244019,256000
1992-06-01,1.84375,1.90625,1.8125,1.875,1.5354927778244019,144800
1992-06-02,1.90625,1.90625,1.8125,1.859375,1.5226967334747314,235200
1992-06-03,1.90625,1.90625,1.8125,1.8125,1.484310269355774,50400
1992-06-04,1.8125,1.875,1.8125,1.875,1.5354927778244019,874400
1992-06-05,1.875,1.875,1.875,1.875,1.5354927778244019,4000
1992-06-08,1.90625,1.90625,1.90625,1.90625,1.561084508895874,1600
1992-06-09,1.8125,1.875,1.8125,1.828125,1.497105598449707,1157600
1992-06-10,1.875,1.875,1.8125,1.8125,1.484310269355774,16800
1992-06-11,1.84375,1.875,1.8125,1.875,1.5354927778244019,36000
1992-06-12,1.875,1.875,1.8125,1.8125,1.484310269355774,104000
1992-06-15,1.8125,1.8125,1.71875,1.75,1.4331268072128296,316800
1992-06-16,1.78125,1.78125,1.71875,1.78125,1.458717942237854,108000
1992-06-17,1.71875,1.75,1.71875,1.734375,1.420331358909607,243200
1992-06-18,1.6875,1.703125,1.65625,1.6875,1.3819433450698853,1378400
1992-06-19,1.65625,1.75,1.65625,1.75,1.4331268072128296,1427200
1992-06-22,1.75,1.75,1.6875,1.6875,1.3819433450698853,14400
1992-06-23,1.65625,1.71875,1.65625,1.71875,1.4117186069488525,6400
1992-06-24,1.703125,1.703125,1.65625,1.671875,1.3732167482376099,1123200
1992-06-25,1.75,1.75,1.625,1.625,1.3347153663635254,159200
1992-06-26,1.59375,1.65625,1.46875,1.5625,1.2833800315856934,258400
1992-06-29,1.5625,1.59375,1.5625,1.59375,1.309047818183899,1517600
1992-06-30,1.59375,1.59375,1.46875,1.578125,1.2962135076522827,27200
1992-07-01,1.59375,1.625,1.59375,1.59375,1.309047818183899,194400
