Date,Open,High,Low,Close,Adj Close,Volume
1962-01-02,0.0,26.117021560668945,25.851064682006836,25.851064682006836,0.4421321749687195,1880
1962-01-03,0.0,25.851064682006836,25.63829803466797,25.63829803466797,0.4384932518005371,5170
1962-01-04,0.0,25.79787254333496,25.4255313873291,25.4255313873291,0.43485426902770996,7755
1962-01-05,0.0,25.372339248657227,24.893617630004883,24.893617630004883,0.4257570803165436,10575
1962-01-08,0.0,24.946809768676758,24.680850982666016,24.946809768676758,0.42666658759117126,6815
1962-01-09,0.0,25.0,24.787233352661133,25.0,0.42757636308670044,5170
1962-01-10,0.0,25.106382369995117,24.893617630004883,25.106382369995117,0.4293958246707916,4700
1962-01-11,0.0,25.212766647338867,24.893617630004883,25.212766647338867,0.43121546506881714,4230
1962-01-12,0.0,25.478723526000977,25.212766647338867,25.478723526000977,0.4357641041278839,3525
1962-01-15,0.0,25.319149017333984,25.053190231323242,25.106382369995117,0.4293958246707916,3525
1962-01-16,0.0,25.212766647338867,25.0,25.106382369995117,0.4293958246707916,4465
1962-01-17,0.0,25.212766647338867,25.106382369995117,25.106382369995117,0.4293958246707916,1175
1962-01-18,0.0,25.106382369995117,24.840425491333008,24.946809768676758,0.42666658759117126,3995
1962-01-19,0.0,24.893617630004883,24.840425491333008,24.840425491333008,0.42484721541404724,940
1962-01-22,0.0,25.053190231323242,24.893617630004883,25.053190231323242,0.4284863770008087,6345
1962-01-23,0.0,25.106382369995117,24.946809768676758,24.946809768676758,0.42666658759117126,6815
1962-01-24,0.0,24.893617630004883,24.73404312133789,24.73404312133789,0.4230278432369232,5170
1962-01-25,0.0,24.946809768676758,24.680850982666016,24.680850982666016,0.42211782932281494,3995
1962-01-26,0.0,24.73404312133789,24.46808433532715,24.73404312133789,0.4230278432369232,2585
1962-01-29,0.0,24.73404312133789,24.36170196533203,24.36170196533203,0.4166598320007324,2350
1962-01-30,0.0,24.414894104003906,24.20212745666504,24.255319595336914,0.41484031081199646,4230
1962-01-31,0.0,24.148935317993164,23.93617057800293,23.989362716674805,0.4102915823459625,6345
