Date,Open,High,Low,Close,Adj Close,Volume
1962-01-02,1.6041669845581055,1.6197919845581055,1.5885419845581055,1.6041669845581055,0.49536651372909546,163200
1962-01-03,1.6041669845581055,1.6197919845581055,1.5885419845581055,1.6197919845581055,0.5001914501190186,156000
1962-01-04,1.65625,1.7083330154418945,1.65625,1.6614580154418945,0.513058066368103,355200
1962-01-05,1.6614580154418945,1.6979169845581055,1.65625,1.6770830154418945,0.5178831219673157,163200
1962-01-08,1.6770830154418945,1.703125,1.6666669845581055,1.6875,0.5210998058319092,204000
1962-01-09,1.6875,1.71875,1.671875,1.703125,0.5259249210357666,290400
1962-01-10,1.703125,1.7135419845581055,1.6770830154418945,1.6822919845581055,0.51949143409729,182400
1962-01-11,1.6822919845581055,1.7083330154418945,1.6666669845581055,1.7083330154418945,0.527533233165741,384000
1962-01-12,1.7083330154418945,1.7395830154418945,1.6875,1.71875,0.5307501554489136,352800
1962-01-15,1.71875,1.7291669845581055,1.6875,1.7135419845581055,0.5291416645050049,280800
1962-01-16,1.6979169845581055,1.6979169845581055,1.6770830154418945,1.6875,0.524287223815918,163200
1962-01-17,1.6875,1.7083330154418945,1.6770830154418945,1.6822919845581055,0.5226690769195557,160800
1962-01-18,1.6822919845581055,1.71875,1.6822919845581055,1.71875,0.533996045589447,261600
1962-01-19,1.71875,1.75,1.6875,1.75,0.5437047481536865,357600
1962-01-22,1.75,1.7708330154418945,1.7447919845581055,1.7447919845581055,0.5420866012573242,261600
1962-01-23,1.7447919845581055,1.7604169845581055,1.7083330154418945,1.7083330154418945,0.5307596921920776,223200
1962-01-24,1.7083330154418945,1.7083330154418945,1.6666669845581055,1.6979169845581055,0.5275231599807739,120000
1962-01-25,1.6979169845581055,1.7239580154418945,1.6927080154418945,1.7083330154418945,0.5307596921920776,151200
1962-01-26,1.7083330154418945,1.7239580154418945,1.6875,1.7083330154418945,0.5307596921920776,108000
1962-01-29,1.7083330154418945,1.7239580154418945,1.703125,1.7239580154418945,0.5356138944625854,122400
1962-01-30,1.71875,1.71875,1.6927080154418945,1.6979169845581055,0.5275231599807739,120000
1962-01-31,1.6979169845581055,1.7239580154418945,1.6979169845581055,1.7083330154418945,0.5307596921920776,189600
1962-02-01,1.7083330154418945,1.75,1.7083330154418945,1.7395830154418945,0.540468692779541,112800
1962-02-02,1.7395830154418945,1.7447919845581055,1.7239580154418945,1.7291669845581055,0.5372328758239746,199200
1962-02-05,1.7291669845581055,1.734375,1.7239580154418945,1.7239580154418945,0.5356138944625854,96000
