Date,Open,High,Low,Close,Adj Close,Volume
1999-11-10,65.0,70.3125,64.5,68.25,38.81300735473633,80793700
1999-11-11,68.75,76.9375,68.75,75.0,42.65167999267578,28309000
1999-11-12,76.0,76.625,69.25,70.5,40.09256362915039,14768100
1999-11-15,70.5,70.875,67.3125,69.0,39.23951721191406,8675100
1999-11-16,67.875,68.0,65.0,66.0,37.533470153808594,6978600
1999-11-17,65.5625,68.1875,65.125,67.6875,38.49312210083008,5806900
1999-11-18,67.9375,68.9375,66.125,66.3125,37.71116638183594,4718700
1999-11-19,66.3125,66.3125,64.25,65.0,36.96476364135742,5091100
1999-11-22,64.0625,64.25,61.0,63.125,35.89847946166992,4785400
1999-11-23,63.375,67.0,63.25,66.1875,37.64009094238281,2832200
1999-11-24,66.0,68.1875,65.9375,67.6875,38.66838455200195,2179400
1999-11-26,68.4375,69.4375,68.1875,69.125,39.48960876464844,1322500
1999-11-29,70.0,70.25,67.0,68.125,38.9183235168457,1987000
1999-11-30,67.375,67.625,66.0625,66.0625,37.740055084228516,1686100
1999-12-01,66.25,67.375,65.625,65.875,37.6329345703125,1405700
1999-12-02,66.0,67.0625,65.875,67.0625,38.31134033203125,1391000
1999-12-03,67.4375,67.6875,66.3125,66.4375,37.95429611206055,1753500
1999-12-06,66.5,66.5,65.375,66.25,37.8471794128418,1398900
1999-12-07,65.9375,68.0,65.875,68.0,38.846893310546875,1793100
1999-12-08,68.0,68.375,66.75,68.375,39.06113052368164,1774000
1999-12-09,68.375,68.75,66.625,67.5,38.561275482177734,1713600
1999-12-10,66.375,67.0,65.375,66.125,37.7757568359375,1248600
1999-12-13,66.375,66.9375,64.875,66.0,37.70437240600586,1417800
1999-12-14,66.0,66.0,64.75,65.0,37.13306427001953,1886600
1999-12-15,65.0,65.0625,63.6875,63.75,36.418975830078125,1602800
1999-12-16,63.75,64.0625,63.25,64.0,36.561805725097656,1364600
1999-12-17,64.75,67.625,64.6875,66.625,38.06140899658203,1980800
1999-12-20,67.6875,68.5,66.9375,68.5,39.13254928588867,1501300
1999-12-21,68.25,69.0,67.5,69.0,39.41819381713867,1265200
1999-12-22,68.9375,68.9375,66.0625,67.0,38.27561950683594,1264700
1999-12-23,66.5,67.875,65.625,67.75,38.70409393310547,1180600
1999-12-27,68.5,69.6875,67.5,69.6875,39.810935974121094,1478800
1999-12-28,69.5,69.6875,68.0625,69.0,39.41819381713867,1051400
1999-12-29,69.0,69.375,67.5625,68.0,38.846893310546875,904700
1999-12-30,69.25,69.5,68.0,68.0,38.846893310546875,926700
1999-12-31,68.875,69.5,68.375,69.0,39.41819381713867,649300
2000-01-03,69.6875,69.75,67.0,67.0625,38.31134033203125,1273200
2000-01-04,67.0,67.0,64.625,64.9375,37.09737014770508,1385800
2000-01-05,64.875,68.0,64.75,68.0,38.846893310546875,1401700
2000-01-06,65.875,68.125,65.0,68.0,38.846893310546875,1959100
2000-01-07,67.625,67.625,65.75,66.375,37.91857147216797,996000
2000-01-10,66.875,67.4375,66.4375,67.0625,38.31134033203125,1191700
2000-01-11,67.125,67.4375,65.25,65.25,37.27589416503906,1020000
2000-01-12,66.125,67.5,65.4375,67.375,38.489864349365234,1097700
2000-01-13,67.625,68.5,67.375,68.3125,39.02543258666992,1071200
2000-01-14,68.875,69.25,68.3125,69.0625,39.45388412475586,1160000
2000-01-18,69.0,69.0,67.375,68.6875,39.239646911621094,980500
2000-01-19,68.5,68.5625,67.4375,68.25,38.9897346496582,1087300
2000-01-20,68.125,69.125,68.125,68.875,39.346771240234375,1972000
2000-01-21,68.875,68.875,66.6875,67.25,38.418453216552734,1270100
2000-01-24,67.875,68.25,66.0,66.0,37.70437240600586,831400
2000-01-25,65.625,66.625,64.75,65.875,37.6329345703125,1263000
2000-01-26,65.25,65.625,64.5,65.125,37.204490661621094,933400
2000-01-27,65.3125,65.375,64.0,65.125,37.204490661621094,1128400
2000-01-28,65.125,65.875,64.0,64.9375,37.09737014770508,1324700
2000-01-31,63.0,64.0,59.0,60.0,34.276702880859375,5745800
